,statment,emotion,og filename,sex,filenames
7873,2,surprised,03-01-08-02-02-01-08.wav,Female,Clean Audio/Clip_7873.wav
7874,2,surprised,03-01-08-02-02-02-08.wav,Female,Clean Audio/Clip_7874.wav
7875,1,neutral,03-01-01-01-01-01-09.wav,Male,Clean Audio/Clip_7875.wav
7876,1,neutral,03-01-01-01-01-02-09.wav,Male,Clean Audio/Clip_7876.wav
7877,2,neutral,03-01-01-01-02-01-09.wav,Male,Clean Audio/Clip_7877.wav
7878,2,neutral,03-01-01-01-02-02-09.wav,Male,Clean Audio/Clip_7878.wav
7879,1,calm,03-01-02-01-01-01-09.wav,Male,Clean Audio/Clip_7879.wav
7880,1,calm,03-01-02-01-01-02-09.wav,Male,Clean Audio/Clip_7880.wav
7881,2,calm,03-01-02-01-02-01-09.wav,Male,Clean Audio/Clip_7881.wav
7882,2,calm,03-01-02-01-02-02-09.wav,Male,Clean Audio/Clip_7882.wav
7883,1,calm,03-01-02-02-01-01-09.wav,Male,Clean Audio/Clip_7883.wav
7884,1,calm,03-01-02-02-01-02-09.wav,Male,Clean Audio/Clip_7884.wav
7885,2,calm,03-01-02-02-02-01-09.wav,Male,Clean Audio/Clip_7885.wav
7886,2,calm,03-01-02-02-02-02-09.wav,Male,Clean Audio/Clip_7886.wav
7887,1,happy,03-01-03-01-01-01-09.wav,Male,Clean Audio/Clip_7887.wav
7888,1,happy,03-01-03-01-01-02-09.wav,Male,Clean Audio/Clip_7888.wav
7889,2,happy,03-01-03-01-02-01-09.wav,Male,Clean Audio/Clip_7889.wav
7890,2,happy,03-01-03-01-02-02-09.wav,Male,Clean Audio/Clip_7890.wav
7891,1,happy,03-01-03-02-01-01-09.wav,Male,Clean Audio/Clip_7891.wav
7892,1,happy,03-01-03-02-01-02-09.wav,Male,Clean Audio/Clip_7892.wav
7893,2,happy,03-01-03-02-02-01-09.wav,Male,Clean Audio/Clip_7893.wav
7894,2,happy,03-01-03-02-02-02-09.wav,Male,Clean Audio/Clip_7894.wav
7895,1,sad,03-01-04-01-01-01-09.wav,Male,Clean Audio/Clip_7895.wav
7896,1,sad,03-01-04-01-01-02-09.wav,Male,Clean Audio/Clip_7896.wav
7897,2,sad,03-01-04-01-02-01-09.wav,Male,Clean Audio/Clip_7897.wav
7898,2,sad,03-01-04-01-02-02-09.wav,Male,Clean Audio/Clip_7898.wav
7899,1,sad,03-01-04-02-01-01-09.wav,Male,Clean Audio/Clip_7899.wav
7900,1,sad,03-01-04-02-01-02-09.wav,Male,Clean Audio/Clip_7900.wav
7901,2,sad,03-01-04-02-02-01-09.wav,Male,Clean Audio/Clip_7901.wav
7902,2,sad,03-01-04-02-02-02-09.wav,Male,Clean Audio/Clip_7902.wav
7903,1,anger,03-01-05-01-01-01-09.wav,Male,Clean Audio/Clip_7903.wav
7904,1,anger,03-01-05-01-01-02-09.wav,Male,Clean Audio/Clip_7904.wav
7905,2,anger,03-01-05-01-02-01-09.wav,Male,Clean Audio/Clip_7905.wav
7906,2,anger,03-01-05-01-02-02-09.wav,Male,Clean Audio/Clip_7906.wav
7907,1,anger,03-01-05-02-01-01-09.wav,Male,Clean Audio/Clip_7907.wav
7908,1,anger,03-01-05-02-01-02-09.wav,Male,Clean Audio/Clip_7908.wav
7909,2,anger,03-01-05-02-02-01-09.wav,Male,Clean Audio/Clip_7909.wav
7910,2,anger,03-01-05-02-02-02-09.wav,Male,Clean Audio/Clip_7910.wav
7911,1,fear,03-01-06-01-01-01-09.wav,Male,Clean Audio/Clip_7911.wav
7912,1,fear,03-01-06-01-01-02-09.wav,Male,Clean Audio/Clip_7912.wav
7913,2,fear,03-01-06-01-02-01-09.wav,Male,Clean Audio/Clip_7913.wav
7914,2,fear,03-01-06-01-02-02-09.wav,Male,Clean Audio/Clip_7914.wav
7915,1,fear,03-01-06-02-01-01-09.wav,Male,Clean Audio/Clip_7915.wav
7916,1,fear,03-01-06-02-01-02-09.wav,Male,Clean Audio/Clip_7916.wav
7917,2,fear,03-01-06-02-02-01-09.wav,Male,Clean Audio/Clip_7917.wav
7918,2,fear,03-01-06-02-02-02-09.wav,Male,Clean Audio/Clip_7918.wav
7919,1,disgust,03-01-07-01-01-01-09.wav,Male,Clean Audio/Clip_7919.wav
7920,1,disgust,03-01-07-01-01-02-09.wav,Male,Clean Audio/Clip_7920.wav
7921,2,disgust,03-01-07-01-02-01-09.wav,Male,Clean Audio/Clip_7921.wav
7922,2,disgust,03-01-07-01-02-02-09.wav,Male,Clean Audio/Clip_7922.wav
7923,1,disgust,03-01-07-02-01-01-09.wav,Male,Clean Audio/Clip_7923.wav
7924,1,disgust,03-01-07-02-01-02-09.wav,Male,Clean Audio/Clip_7924.wav
7925,2,disgust,03-01-07-02-02-01-09.wav,Male,Clean Audio/Clip_7925.wav
7926,2,disgust,03-01-07-02-02-02-09.wav,Male,Clean Audio/Clip_7926.wav
7927,1,surprised,03-01-08-01-01-01-09.wav,Male,Clean Audio/Clip_7927.wav
7928,1,surprised,03-01-08-01-01-02-09.wav,Male,Clean Audio/Clip_7928.wav
7929,2,surprised,03-01-08-01-02-01-09.wav,Male,Clean Audio/Clip_7929.wav
7930,2,surprised,03-01-08-01-02-02-09.wav,Male,Clean Audio/Clip_7930.wav
7931,1,surprised,03-01-08-02-01-01-09.wav,Male,Clean Audio/Clip_7931.wav
7932,1,surprised,03-01-08-02-01-02-09.wav,Male,Clean Audio/Clip_7932.wav
7933,2,surprised,03-01-08-02-02-01-09.wav,Male,Clean Audio/Clip_7933.wav
7934,2,surprised,03-01-08-02-02-02-09.wav,Male,Clean Audio/Clip_7934.wav
7935,1,neutral,03-01-01-01-01-01-10.wav,Female,Clean Audio/Clip_7935.wav
7936,1,neutral,03-01-01-01-01-02-10.wav,Female,Clean Audio/Clip_7936.wav
7937,2,neutral,03-01-01-01-02-01-10.wav,Female,Clean Audio/Clip_7937.wav
7938,2,neutral,03-01-01-01-02-02-10.wav,Female,Clean Audio/Clip_7938.wav
7939,1,calm,03-01-02-01-01-01-10.wav,Female,Clean Audio/Clip_7939.wav
7940,1,calm,03-01-02-01-01-02-10.wav,Female,Clean Audio/Clip_7940.wav
7941,2,calm,03-01-02-01-02-01-10.wav,Female,Clean Audio/Clip_7941.wav
7942,2,calm,03-01-02-01-02-02-10.wav,Female,Clean Audio/Clip_7942.wav
7943,1,calm,03-01-02-02-01-01-10.wav,Female,Clean Audio/Clip_7943.wav
7944,1,calm,03-01-02-02-01-02-10.wav,Female,Clean Audio/Clip_7944.wav
7945,2,calm,03-01-02-02-02-01-10.wav,Female,Clean Audio/Clip_7945.wav
7946,2,calm,03-01-02-02-02-02-10.wav,Female,Clean Audio/Clip_7946.wav
7947,1,happy,03-01-03-01-01-01-10.wav,Female,Clean Audio/Clip_7947.wav
7948,1,happy,03-01-03-01-01-02-10.wav,Female,Clean Audio/Clip_7948.wav
7949,2,happy,03-01-03-01-02-01-10.wav,Female,Clean Audio/Clip_7949.wav
7950,2,happy,03-01-03-01-02-02-10.wav,Female,Clean Audio/Clip_7950.wav
7951,1,happy,03-01-03-02-01-01-10.wav,Female,Clean Audio/Clip_7951.wav
7952,1,happy,03-01-03-02-01-02-10.wav,Female,Clean Audio/Clip_7952.wav
7953,2,happy,03-01-03-02-02-01-10.wav,Female,Clean Audio/Clip_7953.wav
7954,2,happy,03-01-03-02-02-02-10.wav,Female,Clean Audio/Clip_7954.wav
7955,1,sad,03-01-04-01-01-01-10.wav,Female,Clean Audio/Clip_7955.wav
7956,1,sad,03-01-04-01-01-02-10.wav,Female,Clean Audio/Clip_7956.wav
7957,2,sad,03-01-04-01-02-01-10.wav,Female,Clean Audio/Clip_7957.wav
7958,2,sad,03-01-04-01-02-02-10.wav,Female,Clean Audio/Clip_7958.wav
7959,1,sad,03-01-04-02-01-01-10.wav,Female,Clean Audio/Clip_7959.wav
7960,1,sad,03-01-04-02-01-02-10.wav,Female,Clean Audio/Clip_7960.wav
7961,2,sad,03-01-04-02-02-01-10.wav,Female,Clean Audio/Clip_7961.wav
7962,2,sad,03-01-04-02-02-02-10.wav,Female,Clean Audio/Clip_7962.wav
7963,1,anger,03-01-05-01-01-01-10.wav,Female,Clean Audio/Clip_7963.wav
7964,1,anger,03-01-05-01-01-02-10.wav,Female,Clean Audio/Clip_7964.wav
7965,2,anger,03-01-05-01-02-01-10.wav,Female,Clean Audio/Clip_7965.wav
7966,2,anger,03-01-05-01-02-02-10.wav,Female,Clean Audio/Clip_7966.wav
7967,1,anger,03-01-05-02-01-01-10.wav,Female,Clean Audio/Clip_7967.wav
7968,1,anger,03-01-05-02-01-02-10.wav,Female,Clean Audio/Clip_7968.wav
7969,2,anger,03-01-05-02-02-01-10.wav,Female,Clean Audio/Clip_7969.wav
7970,2,anger,03-01-05-02-02-02-10.wav,Female,Clean Audio/Clip_7970.wav
7971,1,fear,03-01-06-01-01-01-10.wav,Female,Clean Audio/Clip_7971.wav
7972,1,fear,03-01-06-01-01-02-10.wav,Female,Clean Audio/Clip_7972.wav
7973,2,fear,03-01-06-01-02-01-10.wav,Female,Clean Audio/Clip_7973.wav
7974,2,fear,03-01-06-01-02-02-10.wav,Female,Clean Audio/Clip_7974.wav
7975,1,fear,03-01-06-02-01-01-10.wav,Female,Clean Audio/Clip_7975.wav
7976,1,fear,03-01-06-02-01-02-10.wav,Female,Clean Audio/Clip_7976.wav
7977,2,fear,03-01-06-02-02-01-10.wav,Female,Clean Audio/Clip_7977.wav
7978,2,fear,03-01-06-02-02-02-10.wav,Female,Clean Audio/Clip_7978.wav
7979,1,disgust,03-01-07-01-01-01-10.wav,Female,Clean Audio/Clip_7979.wav
7980,1,disgust,03-01-07-01-01-02-10.wav,Female,Clean Audio/Clip_7980.wav
7981,2,disgust,03-01-07-01-02-01-10.wav,Female,Clean Audio/Clip_7981.wav
7982,2,disgust,03-01-07-01-02-02-10.wav,Female,Clean Audio/Clip_7982.wav
7983,1,disgust,03-01-07-02-01-01-10.wav,Female,Clean Audio/Clip_7983.wav
7984,1,disgust,03-01-07-02-01-02-10.wav,Female,Clean Audio/Clip_7984.wav
7985,2,disgust,03-01-07-02-02-01-10.wav,Female,Clean Audio/Clip_7985.wav
7986,2,disgust,03-01-07-02-02-02-10.wav,Female,Clean Audio/Clip_7986.wav
7987,1,surprised,03-01-08-01-01-01-10.wav,Female,Clean Audio/Clip_7987.wav
7988,1,surprised,03-01-08-01-01-02-10.wav,Female,Clean Audio/Clip_7988.wav
7989,2,surprised,03-01-08-01-02-01-10.wav,Female,Clean Audio/Clip_7989.wav
7990,2,surprised,03-01-08-01-02-02-10.wav,Female,Clean Audio/Clip_7990.wav
7991,1,surprised,03-01-08-02-01-01-10.wav,Female,Clean Audio/Clip_7991.wav
7992,1,surprised,03-01-08-02-01-02-10.wav,Female,Clean Audio/Clip_7992.wav
7993,2,surprised,03-01-08-02-02-01-10.wav,Female,Clean Audio/Clip_7993.wav
7994,2,surprised,03-01-08-02-02-02-10.wav,Female,Clean Audio/Clip_7994.wav
7995,1,neutral,03-01-01-01-01-01-11.wav,Male,Clean Audio/Clip_7995.wav
7996,1,neutral,03-01-01-01-01-02-11.wav,Male,Clean Audio/Clip_7996.wav
7997,2,neutral,03-01-01-01-02-01-11.wav,Male,Clean Audio/Clip_7997.wav
7998,2,neutral,03-01-01-01-02-02-11.wav,Male,Clean Audio/Clip_7998.wav
7999,1,calm,03-01-02-01-01-01-11.wav,Male,Clean Audio/Clip_7999.wav
8000,1,calm,03-01-02-01-01-02-11.wav,Male,Clean Audio/Clip_8000.wav
8001,2,calm,03-01-02-01-02-01-11.wav,Male,Clean Audio/Clip_8001.wav
8002,2,calm,03-01-02-01-02-02-11.wav,Male,Clean Audio/Clip_8002.wav
8003,1,calm,03-01-02-02-01-01-11.wav,Male,Clean Audio/Clip_8003.wav
8004,1,calm,03-01-02-02-01-02-11.wav,Male,Clean Audio/Clip_8004.wav
8005,2,calm,03-01-02-02-02-01-11.wav,Male,Clean Audio/Clip_8005.wav
8006,2,calm,03-01-02-02-02-02-11.wav,Male,Clean Audio/Clip_8006.wav
8007,1,happy,03-01-03-01-01-01-11.wav,Male,Clean Audio/Clip_8007.wav
8008,1,happy,03-01-03-01-01-02-11.wav,Male,Clean Audio/Clip_8008.wav
8009,2,happy,03-01-03-01-02-01-11.wav,Male,Clean Audio/Clip_8009.wav
8010,2,happy,03-01-03-01-02-02-11.wav,Male,Clean Audio/Clip_8010.wav
8011,1,happy,03-01-03-02-01-01-11.wav,Male,Clean Audio/Clip_8011.wav
8012,1,happy,03-01-03-02-01-02-11.wav,Male,Clean Audio/Clip_8012.wav
8013,2,happy,03-01-03-02-02-01-11.wav,Male,Clean Audio/Clip_8013.wav
8014,2,happy,03-01-03-02-02-02-11.wav,Male,Clean Audio/Clip_8014.wav
8015,1,sad,03-01-04-01-01-01-11.wav,Male,Clean Audio/Clip_8015.wav
8016,1,sad,03-01-04-01-01-02-11.wav,Male,Clean Audio/Clip_8016.wav
8017,2,sad,03-01-04-01-02-01-11.wav,Male,Clean Audio/Clip_8017.wav
8018,2,sad,03-01-04-01-02-02-11.wav,Male,Clean Audio/Clip_8018.wav
8019,1,sad,03-01-04-02-01-01-11.wav,Male,Clean Audio/Clip_8019.wav
8020,1,sad,03-01-04-02-01-02-11.wav,Male,Clean Audio/Clip_8020.wav
8021,2,sad,03-01-04-02-02-01-11.wav,Male,Clean Audio/Clip_8021.wav
8022,2,sad,03-01-04-02-02-02-11.wav,Male,Clean Audio/Clip_8022.wav
8023,1,anger,03-01-05-01-01-01-11.wav,Male,Clean Audio/Clip_8023.wav
8024,1,anger,03-01-05-01-01-02-11.wav,Male,Clean Audio/Clip_8024.wav
8025,2,anger,03-01-05-01-02-01-11.wav,Male,Clean Audio/Clip_8025.wav
8026,2,anger,03-01-05-01-02-02-11.wav,Male,Clean Audio/Clip_8026.wav
8027,1,anger,03-01-05-02-01-01-11.wav,Male,Clean Audio/Clip_8027.wav
8028,1,anger,03-01-05-02-01-02-11.wav,Male,Clean Audio/Clip_8028.wav
8029,2,anger,03-01-05-02-02-01-11.wav,Male,Clean Audio/Clip_8029.wav
8030,2,anger,03-01-05-02-02-02-11.wav,Male,Clean Audio/Clip_8030.wav
8031,1,fear,03-01-06-01-01-01-11.wav,Male,Clean Audio/Clip_8031.wav
8032,1,fear,03-01-06-01-01-02-11.wav,Male,Clean Audio/Clip_8032.wav
8033,2,fear,03-01-06-01-02-01-11.wav,Male,Clean Audio/Clip_8033.wav
8034,2,fear,03-01-06-01-02-02-11.wav,Male,Clean Audio/Clip_8034.wav
8035,1,fear,03-01-06-02-01-01-11.wav,Male,Clean Audio/Clip_8035.wav
8036,1,fear,03-01-06-02-01-02-11.wav,Male,Clean Audio/Clip_8036.wav
8037,2,fear,03-01-06-02-02-01-11.wav,Male,Clean Audio/Clip_8037.wav
8038,2,fear,03-01-06-02-02-02-11.wav,Male,Clean Audio/Clip_8038.wav
8039,1,disgust,03-01-07-01-01-01-11.wav,Male,Clean Audio/Clip_8039.wav
8040,1,disgust,03-01-07-01-01-02-11.wav,Male,Clean Audio/Clip_8040.wav
8041,2,disgust,03-01-07-01-02-01-11.wav,Male,Clean Audio/Clip_8041.wav
8042,2,disgust,03-01-07-01-02-02-11.wav,Male,Clean Audio/Clip_8042.wav
8043,1,disgust,03-01-07-02-01-01-11.wav,Male,Clean Audio/Clip_8043.wav
8044,1,disgust,03-01-07-02-01-02-11.wav,Male,Clean Audio/Clip_8044.wav
8045,2,disgust,03-01-07-02-02-01-11.wav,Male,Clean Audio/Clip_8045.wav
8046,2,disgust,03-01-07-02-02-02-11.wav,Male,Clean Audio/Clip_8046.wav
8047,1,surprised,03-01-08-01-01-01-11.wav,Male,Clean Audio/Clip_8047.wav
8048,1,surprised,03-01-08-01-01-02-11.wav,Male,Clean Audio/Clip_8048.wav
8049,2,surprised,03-01-08-01-02-01-11.wav,Male,Clean Audio/Clip_8049.wav
8050,2,surprised,03-01-08-01-02-02-11.wav,Male,Clean Audio/Clip_8050.wav
8051,1,surprised,03-01-08-02-01-01-11.wav,Male,Clean Audio/Clip_8051.wav
8052,1,surprised,03-01-08-02-01-02-11.wav,Male,Clean Audio/Clip_8052.wav
8053,2,surprised,03-01-08-02-02-01-11.wav,Male,Clean Audio/Clip_8053.wav
8054,2,surprised,03-01-08-02-02-02-11.wav,Male,Clean Audio/Clip_8054.wav
8055,1,neutral,03-01-01-01-01-01-12.wav,Female,Clean Audio/Clip_8055.wav
8056,1,neutral,03-01-01-01-01-02-12.wav,Female,Clean Audio/Clip_8056.wav
8057,2,neutral,03-01-01-01-02-01-12.wav,Female,Clean Audio/Clip_8057.wav
8058,2,neutral,03-01-01-01-02-02-12.wav,Female,Clean Audio/Clip_8058.wav
8059,1,calm,03-01-02-01-01-01-12.wav,Female,Clean Audio/Clip_8059.wav
8060,1,calm,03-01-02-01-01-02-12.wav,Female,Clean Audio/Clip_8060.wav
8061,2,calm,03-01-02-01-02-01-12.wav,Female,Clean Audio/Clip_8061.wav
8062,2,calm,03-01-02-01-02-02-12.wav,Female,Clean Audio/Clip_8062.wav
8063,1,calm,03-01-02-02-01-01-12.wav,Female,Clean Audio/Clip_8063.wav
8064,1,calm,03-01-02-02-01-02-12.wav,Female,Clean Audio/Clip_8064.wav
8065,2,calm,03-01-02-02-02-01-12.wav,Female,Clean Audio/Clip_8065.wav
8066,2,calm,03-01-02-02-02-02-12.wav,Female,Clean Audio/Clip_8066.wav
8067,1,happy,03-01-03-01-01-01-12.wav,Female,Clean Audio/Clip_8067.wav
8068,1,happy,03-01-03-01-01-02-12.wav,Female,Clean Audio/Clip_8068.wav
8069,2,happy,03-01-03-01-02-01-12.wav,Female,Clean Audio/Clip_8069.wav
8070,2,happy,03-01-03-01-02-02-12.wav,Female,Clean Audio/Clip_8070.wav
8071,1,happy,03-01-03-02-01-01-12.wav,Female,Clean Audio/Clip_8071.wav
8072,1,happy,03-01-03-02-01-02-12.wav,Female,Clean Audio/Clip_8072.wav
8073,2,happy,03-01-03-02-02-01-12.wav,Female,Clean Audio/Clip_8073.wav
8074,2,happy,03-01-03-02-02-02-12.wav,Female,Clean Audio/Clip_8074.wav
8075,1,sad,03-01-04-01-01-01-12.wav,Female,Clean Audio/Clip_8075.wav
8076,1,sad,03-01-04-01-01-02-12.wav,Female,Clean Audio/Clip_8076.wav
8077,2,sad,03-01-04-01-02-01-12.wav,Female,Clean Audio/Clip_8077.wav
8078,2,sad,03-01-04-01-02-02-12.wav,Female,Clean Audio/Clip_8078.wav
8079,1,sad,03-01-04-02-01-01-12.wav,Female,Clean Audio/Clip_8079.wav
8080,1,sad,03-01-04-02-01-02-12.wav,Female,Clean Audio/Clip_8080.wav
8081,2,sad,03-01-04-02-02-01-12.wav,Female,Clean Audio/Clip_8081.wav
8082,2,sad,03-01-04-02-02-02-12.wav,Female,Clean Audio/Clip_8082.wav
8083,1,anger,03-01-05-01-01-01-12.wav,Female,Clean Audio/Clip_8083.wav
8084,1,anger,03-01-05-01-01-02-12.wav,Female,Clean Audio/Clip_8084.wav
8085,2,anger,03-01-05-01-02-01-12.wav,Female,Clean Audio/Clip_8085.wav
8086,2,anger,03-01-05-01-02-02-12.wav,Female,Clean Audio/Clip_8086.wav
8087,1,anger,03-01-05-02-01-01-12.wav,Female,Clean Audio/Clip_8087.wav
8088,1,anger,03-01-05-02-01-02-12.wav,Female,Clean Audio/Clip_8088.wav
8089,2,anger,03-01-05-02-02-01-12.wav,Female,Clean Audio/Clip_8089.wav
8090,2,anger,03-01-05-02-02-02-12.wav,Female,Clean Audio/Clip_8090.wav
8091,1,fear,03-01-06-01-01-01-12.wav,Female,Clean Audio/Clip_8091.wav
8092,1,fear,03-01-06-01-01-02-12.wav,Female,Clean Audio/Clip_8092.wav
8093,2,fear,03-01-06-01-02-01-12.wav,Female,Clean Audio/Clip_8093.wav
8094,2,fear,03-01-06-01-02-02-12.wav,Female,Clean Audio/Clip_8094.wav
8095,1,fear,03-01-06-02-01-01-12.wav,Female,Clean Audio/Clip_8095.wav
8096,1,fear,03-01-06-02-01-02-12.wav,Female,Clean Audio/Clip_8096.wav
8097,2,fear,03-01-06-02-02-01-12.wav,Female,Clean Audio/Clip_8097.wav
8098,2,fear,03-01-06-02-02-02-12.wav,Female,Clean Audio/Clip_8098.wav
8099,1,disgust,03-01-07-01-01-01-12.wav,Female,Clean Audio/Clip_8099.wav
8100,1,disgust,03-01-07-01-01-02-12.wav,Female,Clean Audio/Clip_8100.wav
8101,2,disgust,03-01-07-01-02-01-12.wav,Female,Clean Audio/Clip_8101.wav
8102,2,disgust,03-01-07-01-02-02-12.wav,Female,Clean Audio/Clip_8102.wav
8103,1,disgust,03-01-07-02-01-01-12.wav,Female,Clean Audio/Clip_8103.wav
8104,1,disgust,03-01-07-02-01-02-12.wav,Female,Clean Audio/Clip_8104.wav
8105,2,disgust,03-01-07-02-02-01-12.wav,Female,Clean Audio/Clip_8105.wav
8106,2,disgust,03-01-07-02-02-02-12.wav,Female,Clean Audio/Clip_8106.wav
8107,1,surprised,03-01-08-01-01-01-12.wav,Female,Clean Audio/Clip_8107.wav
8108,1,surprised,03-01-08-01-01-02-12.wav,Female,Clean Audio/Clip_8108.wav
8109,2,surprised,03-01-08-01-02-01-12.wav,Female,Clean Audio/Clip_8109.wav
8110,2,surprised,03-01-08-01-02-02-12.wav,Female,Clean Audio/Clip_8110.wav
8111,1,surprised,03-01-08-02-01-01-12.wav,Female,Clean Audio/Clip_8111.wav
8112,1,surprised,03-01-08-02-01-02-12.wav,Female,Clean Audio/Clip_8112.wav
8113,2,surprised,03-01-08-02-02-01-12.wav,Female,Clean Audio/Clip_8113.wav
8114,2,surprised,03-01-08-02-02-02-12.wav,Female,Clean Audio/Clip_8114.wav
8115,1,neutral,03-01-01-01-01-01-13.wav,Male,Clean Audio/Clip_8115.wav
8116,1,neutral,03-01-01-01-01-02-13.wav,Male,Clean Audio/Clip_8116.wav
8117,2,neutral,03-01-01-01-02-01-13.wav,Male,Clean Audio/Clip_8117.wav
8118,2,neutral,03-01-01-01-02-02-13.wav,Male,Clean Audio/Clip_8118.wav
8119,1,calm,03-01-02-01-01-01-13.wav,Male,Clean Audio/Clip_8119.wav
8120,1,calm,03-01-02-01-01-02-13.wav,Male,Clean Audio/Clip_8120.wav
8121,2,calm,03-01-02-01-02-01-13.wav,Male,Clean Audio/Clip_8121.wav
8122,2,calm,03-01-02-01-02-02-13.wav,Male,Clean Audio/Clip_8122.wav
8123,1,calm,03-01-02-02-01-01-13.wav,Male,Clean Audio/Clip_8123.wav
8124,1,calm,03-01-02-02-01-02-13.wav,Male,Clean Audio/Clip_8124.wav
8125,2,calm,03-01-02-02-02-01-13.wav,Male,Clean Audio/Clip_8125.wav
8126,2,calm,03-01-02-02-02-02-13.wav,Male,Clean Audio/Clip_8126.wav
8127,1,happy,03-01-03-01-01-01-13.wav,Male,Clean Audio/Clip_8127.wav
8128,1,happy,03-01-03-01-01-02-13.wav,Male,Clean Audio/Clip_8128.wav
8129,2,happy,03-01-03-01-02-01-13.wav,Male,Clean Audio/Clip_8129.wav
8130,2,happy,03-01-03-01-02-02-13.wav,Male,Clean Audio/Clip_8130.wav
8131,1,happy,03-01-03-02-01-01-13.wav,Male,Clean Audio/Clip_8131.wav
8132,1,happy,03-01-03-02-01-02-13.wav,Male,Clean Audio/Clip_8132.wav
8133,2,happy,03-01-03-02-02-01-13.wav,Male,Clean Audio/Clip_8133.wav
8134,2,happy,03-01-03-02-02-02-13.wav,Male,Clean Audio/Clip_8134.wav
8135,1,sad,03-01-04-01-01-01-13.wav,Male,Clean Audio/Clip_8135.wav
8136,1,sad,03-01-04-01-01-02-13.wav,Male,Clean Audio/Clip_8136.wav
8137,2,sad,03-01-04-01-02-01-13.wav,Male,Clean Audio/Clip_8137.wav
8138,2,sad,03-01-04-01-02-02-13.wav,Male,Clean Audio/Clip_8138.wav
8139,1,sad,03-01-04-02-01-01-13.wav,Male,Clean Audio/Clip_8139.wav
8140,1,sad,03-01-04-02-01-02-13.wav,Male,Clean Audio/Clip_8140.wav
8141,2,sad,03-01-04-02-02-01-13.wav,Male,Clean Audio/Clip_8141.wav
8142,2,sad,03-01-04-02-02-02-13.wav,Male,Clean Audio/Clip_8142.wav
8143,1,anger,03-01-05-01-01-01-13.wav,Male,Clean Audio/Clip_8143.wav
8144,1,anger,03-01-05-01-01-02-13.wav,Male,Clean Audio/Clip_8144.wav
8145,2,anger,03-01-05-01-02-01-13.wav,Male,Clean Audio/Clip_8145.wav
8146,2,anger,03-01-05-01-02-02-13.wav,Male,Clean Audio/Clip_8146.wav
8147,1,anger,03-01-05-02-01-01-13.wav,Male,Clean Audio/Clip_8147.wav
8148,1,anger,03-01-05-02-01-02-13.wav,Male,Clean Audio/Clip_8148.wav
8149,2,anger,03-01-05-02-02-01-13.wav,Male,Clean Audio/Clip_8149.wav
8150,2,anger,03-01-05-02-02-02-13.wav,Male,Clean Audio/Clip_8150.wav
8151,1,fear,03-01-06-01-01-01-13.wav,Male,Clean Audio/Clip_8151.wav
8152,1,fear,03-01-06-01-01-02-13.wav,Male,Clean Audio/Clip_8152.wav
8153,2,fear,03-01-06-01-02-01-13.wav,Male,Clean Audio/Clip_8153.wav
8154,2,fear,03-01-06-01-02-02-13.wav,Male,Clean Audio/Clip_8154.wav
8155,1,fear,03-01-06-02-01-01-13.wav,Male,Clean Audio/Clip_8155.wav
8156,1,fear,03-01-06-02-01-02-13.wav,Male,Clean Audio/Clip_8156.wav
8157,2,fear,03-01-06-02-02-01-13.wav,Male,Clean Audio/Clip_8157.wav
8158,2,fear,03-01-06-02-02-02-13.wav,Male,Clean Audio/Clip_8158.wav
8159,1,disgust,03-01-07-01-01-01-13.wav,Male,Clean Audio/Clip_8159.wav
8160,1,disgust,03-01-07-01-01-02-13.wav,Male,Clean Audio/Clip_8160.wav
8161,2,disgust,03-01-07-01-02-01-13.wav,Male,Clean Audio/Clip_8161.wav
8162,2,disgust,03-01-07-01-02-02-13.wav,Male,Clean Audio/Clip_8162.wav
8163,1,disgust,03-01-07-02-01-01-13.wav,Male,Clean Audio/Clip_8163.wav
8164,1,disgust,03-01-07-02-01-02-13.wav,Male,Clean Audio/Clip_8164.wav
8165,2,disgust,03-01-07-02-02-01-13.wav,Male,Clean Audio/Clip_8165.wav
8166,2,disgust,03-01-07-02-02-02-13.wav,Male,Clean Audio/Clip_8166.wav
8167,1,surprised,03-01-08-01-01-01-13.wav,Male,Clean Audio/Clip_8167.wav
8168,1,surprised,03-01-08-01-01-02-13.wav,Male,Clean Audio/Clip_8168.wav
8169,2,surprised,03-01-08-01-02-01-13.wav,Male,Clean Audio/Clip_8169.wav
8170,2,surprised,03-01-08-01-02-02-13.wav,Male,Clean Audio/Clip_8170.wav
8171,1,surprised,03-01-08-02-01-01-13.wav,Male,Clean Audio/Clip_8171.wav
8172,1,surprised,03-01-08-02-01-02-13.wav,Male,Clean Audio/Clip_8172.wav
8173,2,surprised,03-01-08-02-02-01-13.wav,Male,Clean Audio/Clip_8173.wav
8174,2,surprised,03-01-08-02-02-02-13.wav,Male,Clean Audio/Clip_8174.wav
8175,1,neutral,03-01-01-01-01-01-14.wav,Female,Clean Audio/Clip_8175.wav
8176,1,neutral,03-01-01-01-01-02-14.wav,Female,Clean Audio/Clip_8176.wav
8177,2,neutral,03-01-01-01-02-01-14.wav,Female,Clean Audio/Clip_8177.wav
8178,2,neutral,03-01-01-01-02-02-14.wav,Female,Clean Audio/Clip_8178.wav
8179,1,calm,03-01-02-01-01-01-14.wav,Female,Clean Audio/Clip_8179.wav
8180,1,calm,03-01-02-01-01-02-14.wav,Female,Clean Audio/Clip_8180.wav
